id,population
12288,170.0
12289,661.0
12290,2139.0
12292,114.0
12294,9008.0
12295,82.0
12296,166.0
12297,1121.0
12298,159.0
12299,108500.0
12300,67.0
12302,198.0
12304,2450.0
12306,788.0
12308,469.0
12309,404.0
12311,124.0
12312,3075.0
12315,188.0
12316,248.0
12317,1462.0
12318,349.0
12321,1110.0
12322,216.0
12323,
12326,3356.0
12327,225.0
12328,234.0
12329,17.0
12332,121.0
12334,496.0
12335,433.0
12336,81.0
12338,220.0
12340,438.0
12342,39.0
12343,177.0
12345,6400.0
12347,124.0
12348,7864.0
12349,902.0
12351,299.0
12352,1549.0
12354,1997.0
12356,103.0
12357,335.0
12358,965.0
12359,232.0
12360,1121.0
12363,316.0
12364,303.0
12365,234.0
12366,3176.0
12367,208.0
12368,546.0
12369,1176.0
12372,4567.0
12373,3593.0
12374,987.0
12376,446.0
12377,80.0
12379,168.0
12380,1934.0
12382,600.0
12383,233.0
12384,522.0
12385,472.0
12386,62.0
12387,10189.0
12389,319.0
12390,456.0
12393,11084.0
12394,772.0
12396,638.0
12397,1393.0
12398,475.0
12399,383.0
12400,322.0
12401,269.0
12402,16240.0
12403,2688.0
12404,4022.0
12407,11602.0
12409,184.0
12410,342.0
12411,128.0
12412,148.0
12416,52158.0
12417,161.0
12418,800.0
12419,
12420,505.0
12421,2255.0
12424,117.0
12427,323.0
12428,95.0
12429,437.0
12430,482.0
12431,163.0
12434,254.0
12436,12790.0
12437,773.0
12438,440.0
12439,1786.0
12440,253.0
12441,
12442,223.0
12443,72.0
12444,1345.0
12446,107.0
12447,1093.0
12448,197.0
12449,
12452,1103.0
12458,196.0
12460,280.0
12461,1248.0
12463,391.0
12465,1526.0
12466,171.0
12467,12854.0
12468,2134.0
12470,243.0
12472,24475.0
12473,34.0
12474,
12476,144.0
12481,
12483,1371.0
12485,476.0
12486,442.0
12487,511.0
12488,5221.0
12489,85.0
12491,419.0
12493,1491.0
12494,1809.0
12496,17916.0
12497,569.0
12498,61.0
12499,266.0
12500,10019.0
12501,103.0
12502,613.0
12505,47.0
12506,669.0
12507,2939.0
12511,25703.0
12512,369.0
12513,3468.0
12514,2431.0
12515,467.0
12516,568.0
12517,4797.0
12518,195.0
12519,911.0
12521,2821.0
12524,635.0
12525,2252.0
12526,229.0
12527,137.0
12528,4426.0
12529,447.0
12539,183.0
12540,1048.0
12547,1564.0
12548,163.0
12551,736.0
12553,116830.0
12560,1460.0
12562,13758.0
12563,151.0
12564,133.0
12565,524.0
12567,931.0
12568,
12570,228.0
12571,768.0
12572,50150.0
12575,2078.0
12576,
12577,8381.0
12578,586.0
12579,10932.0
12580,471.0
12581,323.0
12582,
12583,157.0
12584,
12585,
12586,348.0
12587,269.0
12589,207.0
12590,17505.0
12593,2709.0
12594,
12595,212.0
12597,660.0
12598,345.0
12599,513.0
12602,931.0
12607,1586.0
12615,4532.0
12618,1140.0
12619,419.0
12620,728.0
12621,1366.0
12622,198.0
12623,114.0
12624,2086.0
12626,945.0
12627,2473.0
12629,1282.0
12630,338.0
12632,14474.0
12634,566.0
12637,61.0
12638,171.0
12639,83.0
12641,4726.0
12642,759.0
12643,29149.0
12644,3124.0
12645,1190.0
12646,1190.0
12647,1459.0
12648,244.0
12649,278.0
12651,74.0
12653,57.0
12654,936.0
12655,163.0
12657,1050.0
12658,122.0
12659,3364.0
12660,
12661,85.0
12662,137.0
12664,99.0
12671,5471.0
12672,554.0
12673,343.0
12674,4275.0
12675,250.0
12677,1296.0
12679,1477.0
12681,2225.0
12683,203.0
12684,13065.0
12685,6633.0
12686,503.0
12687,1136.0
12688,304.0
12689,27472.0
12690,11972.0
12691,628.0
12692,1114.0
12693,212.0
12694,462.0
12696,1822.0
12697,171.0
12698,318.0
12701,229.0
12702,49.0
12703,11543.0
12704,175.0
12705,1960.0
12706,26.0
12708,699.0
12709,189.0
12710,90.0
12711,365.0
12713,984.0
12714,351.0
12716,
12717,13974.0
12718,185.0
12720,8873.0
12721,
12722,
12723,98.0
12725,384.0
12726,91.0
12727,973.0
12728,697.0
12729,139.0
12730,388.0
12731,190.0
12732,2509.0
12733,
12734,124.0
12735,4789.0
12736,2719.0
12738,87.0
12739,4575.0
12741,222.0
12742,632.0
12743,
12744,483.0
12745,192.0
12746,11835.0
12747,8386.0
12748,94.0
12749,669.0
12750,470.0
12751,195.0
12752,769.0
12753,1089.0
12754,291.0
12755,2089.0
12756,974.0
12757,3116.0
12758,475.0
12759,199.0
12760,405.0
12761,19022.0
12762,1832.0
12763,708.0
12769,665.0
12771,139.0
12772,456.0
12773,7795.0
12776,243.0
12782,5300.0
12783,79329.0
12784,85.0
12785,265.0
12786,128.0
12789,1294.0
12790,857.0
12791,2381.0
12792,837.0
12793,4351.0
12794,423.0
12795,947.0
12797,454.0
12799,2676.0
12801,17820.0
12803,7002.0
12805,3595.0
12806,1220.0
12808,8759.0
12811,713.0
12812,191.0
12815,108.0
12816,34.0
12817,348.0
12820,4608.0
12823,693.0
12824,8225.0
12825,5484.0
12827,202.0
12828,160.0
12829,1977.0
12830,
12832,768.0
12833,746.0
12835,791.0
12837,109.0
12838,
12840,2319.0
12841,8113.0
12842,614.0
12845,114.0
12846,89.0
12847,575.0
12850,17023.0
12851,328.0
12852,3228.0
12853,2660.0
12854,60.0
12855,280.0
12857,223.0
12858,1166.0
12859,408.0
12860,190.0
12861,1098.0
12862,881.0
12863,
12864,45.0
12865,458.0
12866,52.0
12868,440.0
12869,363.0
12870,19206.0
12872,50.0
12874,95.0
12875,913.0
12876,172.0
12878,14751.0
12879,79.0
12880,142.0
12881,96.0
12882,1396.0
12883,1863.0
12884,5797.0
12887,464.0
12888,346.0
12891,2937.0
12894,63.0
12895,239.0
12896,841.0
12898,1318.0
12899,166.0
12900,3073.0
12901,19559.0
12902,124.0
12903,409.0
12904,143.0
12905,99.0
12906,151.0
12907,303.0
12908,807.0
12909,109.0
12911,297.0
12912,4950.0
12913,1618.0
12915,1330.0
12916,5057.0
12917,
12919,
12920,21387.0
12921,173.0
12922,851.0
12923,1767.0
12924,2336.0
12925,1921.0
12926,1704.0
12927,552.0
12928,543.0
12930,195.0
12934,357.0
12935,16318.0
12936,187.0
12937,284.0
12938,1856.0
12939,570.0
12940,8425.0
12944,90.0
12947,1756.0
12948,254.0
12950,159498.0
12951,1185.0
12952,
12953,2172.0
12954,1642.0
12955,158.0
12956,750.0
12957,1819.0
12959,
12960,192.0
12961,36.0
12962,1094.0
12963,2358.0
12964,141.0
12965,872.0
12967,7081.0
12968,502.0
12969,102.0
12971,431.0
12973,1484.0
12975,172.0
12976,168.0
12977,396.0
12979,1583.0
12982,2243.0
12983,243.0
12987,157.0
12989,3262.0
12992,6001.0
12993,646.0
12994,41.0
12995,10540.0
12997,91.0
12998,148.0
12999,203.0
13002,10204.0
13003,437.0
13004,1865.0
13008,417.0
13009,505.0
13010,269.0
13011,6942.0
13012,819.0
13013,3899.0
13015,267.0
13018,619.0
13019,2482.0
13020,693.0
13021,610.0
13026,54.0
13027,87.0
13028,270.0
13029,665.0
13030,427.0
13032,18838.0
13033,7880.0
13034,2127.0
13036,435.0
13037,13982.0
13039,100.0
13040,849.0
13041,533.0
13042,4830.0
13043,107.0
13045,418.0
13046,
13051,812.0
13053,1217.0
13054,147.0
13055,29070.0
13056,522.0
13057,141.0
13059,1641.0
13060,389.0
13061,11986.0
13064,371.0
13065,696.0
13066,271.0
13067,75.0
13068,125.0
13071,5288.0
13072,342.0
13073,2184.0
13076,2901.0
13078,1404.0
13080,1335.0
13081,259.0
13084,61.0
13085,63.0
13087,81.0
13088,
13089,227.0
13090,319.0
13091,122.0
21501,
13093,420.0
13103,208.0
13104,1741.0
13107,79.0
13110,7389.0
13112,597.0
13116,598.0
13118,1641.0
13119,104170.0
13122,1183.0
13125,37280.0
13127,708.0
13129,468.0
13130,192.0
13131,255.0
13132,1016.0
13139,685.0
13142,847.0
13143,1203.0
13144,1684.0
13146,615.0
13149,288.0
13150,2214.0
13151,4688.0
13152,1893.0
13155,2570.0
13163,714.0
13165,2869.0
13166,720.0
13169,3111.0
13170,255.0
13171,4134.0
13173,124.0
13174,309.0
13176,316.0
13177,1984.0
13180,332.0
13185,838.0
13186,1037.0
13189,708.0
13190,840.0
13192,71.0
13194,1777.0
13196,1464.0
13198,233.0
13202,185.0
13203,438.0
13207,261.0
13211,3250.0
13212,4935.0
13213,110.0
13214,58505.0
13216,4348.0
13218,3505.0
13219,808.0
13220,997.0
13222,9310.0
13225,28190.0
13228,118.0
13230,215.0
13231,544.0
13235,312.0
13237,19.0
13240,595.0
13242,343.0
13243,126.0
13244,19927.0
13245,154.0
13251,6718.0
13252,187.0
13253,2628.0
13254,221.0
13257,7044.0
13259,428.0
13265,1997.0
13266,1520.0
13272,225.0
13273,96.0
13274,
13275,66788.0
13277,193.0
13280,290.0
13281,51.0
13286,85.0
13287,47.0
13292,820.0
13294,917.0
13296,1048.0
13297,1734.0
13298,162.0
13299,4488.0
13301,810.0
13307,2125.0
13310,105.0
13311,177.0
13314,1871.0
13317,1788.0
13320,245.0
13321,197.0
13325,1017.0
13329,3376.0
13331,642.0
13332,5191.0
13339,401.0
13341,1809.0
13345,375.0
13348,812.0
13352,605.0
13353,1313.0
13354,1869.0
13356,
13359,938.0
13362,375.0
13364,509.0
13367,
13370,168.0
13372,1271.0
13373,6357.0
13374,1038.0
13376,939.0
13378,589.0
13381,208.0
13382,182.0
13385,2621.0
2459,
13391,69.0
13392,573.0
13393,1728.0
13394,1650.0
13395,642.0
13396,177.0
13397,377.0
13398,8491.0
13399,1133.0
13400,132.0
13402,248.0
13404,145.0
13405,441.0
13406,1026.0
13407,311.0
13409,1243.0
13410,597.0
13411,117.0
13412,2453.0
13413,194.0
13415,1245.0
13416,131.0
13417,3460.0
13418,4479.0
13419,242.0
13420,726.0
13421,94.0
13422,495.0
13424,116.0
13425,117.0
13426,283.0
13427,619.0
13428,1207.0
13429,1209.0
13431,12459.0
13432,
13433,403.0
13434,191.0
13435,678.0
13436,115.0
13437,126.0
13438,50137.0
13439,435.0
13441,48.0
13442,234.0
13443,953.0
13444,719.0
13445,1458.0
13447,750.0
13448,83.0
13449,400.0
13450,237.0
13451,7990.0
13452,1028.0
13453,103.0
13454,936.0
13455,331.0
13457,
13458,273.0
13459,428.0
13460,330.0
13461,17.0
13462,1545.0
13463,65.0
13464,128.0
13465,112.0
13466,3559.0
13468,132.0
13469,326.0
13470,279.0
13471,99.0
13472,138.0
13473,82.0
13474,57.0
13476,1210.0
13477,124.0
13478,326.0
13479,83.0
13480,785.0
13481,539.0
13482,1063.0
13483,347.0
13484,91.0
13485,229.0
13486,610.0
13487,390.0
13488,382.0
13489,94.0
13490,
13491,889.0
13492,5851.0
13494,268.0
13496,287.0
13497,929.0
13498,232.0
13499,369.0
13500,658.0
13501,231.0
13502,760.0
13503,419.0
13505,154.0
13506,473.0
13507,110.0
13508,22111.0
13509,93.0
13510,166.0
13511,321.0
13512,137.0
13514,482.0
13517,3977.0
13518,38.0
13519,199.0
13520,997.0
13521,1154.0
13522,203.0
13523,6960.0
13524,726.0
13525,69.0
13526,595.0
13527,939.0
13529,
13530,315.0
13531,101.0
13532,303.0
13533,294.0
13534,154.0
13535,
13536,146.0
13537,166.0
13538,481.0
13539,190.0
13540,747.0
13541,67.0
13542,513.0
13543,260.0
13544,255.0
13545,87.0
13546,612.0
13547,829.0
13548,586.0
13549,173.0
13550,147.0
13551,187.0
13552,351.0
13553,103.0
13554,204.0
13555,1024.0
13556,97.0
13557,498.0
13558,133.0
13559,215.0
13560,661.0
13561,98.0
13562,901.0
13563,634.0
13564,106.0
13565,707.0
13566,51.0
13567,840.0
13568,48.0
13570,132.0
13571,92.0
13572,401.0
13573,387.0
13574,591.0
13575,3942.0
13576,387.0
13577,560.0
13578,
13579,171.0
13580,122.0
13581,132.0
13582,590.0
13584,139.0
13585,908.0
13586,51.0
13587,1000.0
13588,26397.0
13589,1027.0
13590,1307.0
13591,194.0
13593,216.0
13595,2217.0
13596,1003.0
13597,8500.0
13598,1833.0
13599,39.0
13600,352.0
13601,310.0
13602,154.0
13603,1612.0
13604,3574.0
13605,126.0
13606,48520.0
13607,1165.0
13608,568.0
13609,223.0
13610,4441.0
13612,225.0
13613,214.0
13614,293.0
13615,158.0
13616,213.0
13617,76.0
13618,57.0
13619,423.0
13621,159.0
13623,251.0
13624,1554.0
13625,1013.0
13626,24907.0
13627,214.0
13628,570.0
13629,70.0
13630,71.0
13631,1579.0
13632,803.0
13633,991.0
13634,24.0
13635,106.0
13636,268.0
13637,665.0
13638,1657.0
13639,378.0
13640,207.0
13641,5495.0
13643,214.0
13644,549.0
13645,830.0
13646,144.0
13647,285.0
13648,561.0
13649,236.0
13650,68.0
13651,877.0
13652,760.0
13654,182.0
13655,2071.0
13657,584.0
13660,129.0
13661,148.0
13662,223.0
13663,118.0
13664,328.0
13666,755.0
13667,30787.0
13668,880.0
13669,361.0
13671,77.0
13672,2496.0
13676,964.0
13677,15758.0
13678,304.0
13679,80.0
13680,405.0
13682,112.0
13683,224.0
13684,68.0
13685,10230.0
13686,76.0
13687,258379.0
13688,255.0
13690,88.0
13692,262.0
13693,318.0
13694,305.0
13695,382.0
13698,41.0
13699,1106.0
13700,
13702,341.0
13703,245.0
13704,851.0
13707,105.0
13708,36.0
13710,2438.0
13711,231.0
13712,57.0
13713,382.0
13714,120.0
13715,178.0
13716,229.0
13719,76.0
13720,
13722,312.0
13723,261.0
13724,569.0
13725,301.0
13726,112.0
13727,114.0
13728,363.0
13729,128.0
13730,2090.0
13731,136.0
13732,285.0
13733,816.0
13734,2923.0
13735,1702.0
13737,284.0
13738,32.0
13739,921.0
13740,135.0
13741,509.0
13742,236.0
13743,463.0
13744,84.0
13745,106.0
13746,
13747,204.0
13748,1599.0
13749,488.0
13750,149.0
13751,20.0
13752,325.0
13753,721.0
13754,97.0
13755,369.0
13756,370.0
13758,24210.0
13759,43.0
13760,1177.0
13761,297.0
13762,24733.0
13763,66.0
13764,322.0
13765,1244.0
13767,151.0
13769,307.0
13771,4737.0
13772,115.0
13773,408958.0
13775,63.0
13776,379.0
13777,2112.0
13778,386.0
13779,880.0
13780,884.0
13781,783.0
13782,171.0
13784,594.0
13785,779.0
13786,166.0
13787,351.0
13788,472.0
13789,545.0
13790,256.0
13791,18894.0
13793,
13794,523.0
13795,1002.0
13796,865.0
13797,333.0
13798,287.0
13799,199.0
13800,1767.0
13801,352.0
13802,1246.0
13803,336.0
13804,6502.0
13805,205.0
13806,341.0
13807,409.0
13808,322.0
13809,961.0
13811,337.0
13812,303.0
13814,61.0
13817,38.0
13819,944.0
13820,1360.0
13821,167.0
13822,1020.0
13823,
13824,69.0
13827,
13828,182.0
13829,89.0
13830,220.0
13831,106.0
13832,95.0
13833,160.0
13835,235.0
13836,63.0
13837,172.0
13838,890.0
13839,123.0
13840,112.0
13843,525.0
13844,47.0
13845,6211.0
13846,318.0
13847,15039.0
13848,857.0
13850,6964.0
13851,714.0
13852,1059.0
13853,341.0
13855,150.0
13856,6757.0
13857,362.0
13858,54.0
13859,300.0
13860,99.0
13861,
13862,487.0
13863,455.0
13864,142.0
13865,1529.0
13866,242.0
13867,183.0
13868,1577.0
13869,242.0
13870,305.0
13871,
13872,75.0
13873,152.0
13874,476.0
13876,25.0
13877,29.0
13878,343.0
13879,1171.0
13880,590.0
13881,236.0
13883,1957.0
13884,43.0
13885,1286.0
13886,1502.0
13887,94.0
13888,1942.0
13889,269.0
13890,233.0
13893,190.0
13894,1677.0
13895,1736.0
13896,62.0
13897,188.0
13898,132.0
13899,953.0
13900,106.0
13901,560.0
13902,205.0
13904,230.0
13905,171.0
13906,311.0
13907,233.0
13908,143.0
13909,861.0
13910,2737.0
13911,1875.0
13912,570.0
13913,164.0
13916,575.0
13917,172.0
13918,60.0
13919,236.0
13920,4508.0
13921,1451.0
13922,366.0
13923,780.0
13926,150.0
13927,73.0
13928,848.0
13929,577.0
13930,634.0
13931,3277.0
13932,5660.0
13933,1050.0
13934,78.0
13935,235.0
13937,324.0
13938,3364.0
13939,77.0
13940,1855.0
13941,358.0
13943,93.0
13944,774.0
13945,68.0
13946,427.0
13947,103.0
13948,1170.0
13949,283.0
13950,63.0
13951,1325.0
13952,1457.0
13953,166.0
13954,7766.0
13955,1174.0
2461,
7587,
12747,
13962,
13964,1130.0
13966,2368.0
13967,
13973,18297.0
13974,4255.0
13977,8606.0
13978,19368.0
13988,257729.0
13998,583756.0
14000,1894.0
14004,15276.0
14012,216961.0
14023,225221.0
14031,90264.0
14048,1292.0
14049,4410.0
14050,7396.0
14051,3048.0
17549,
21544,
14060,10051.0
14068,13355.0
14070,42695.0
14074,29987.0
14080,8477.0
14094,23409.0
14095,15951.0
14097,13151.0
14103,109565.0
14111,86494.0
14126,20779.0
14128,29752.0
14131,11766.0
14146,8411.0
14152,16116.0
14153,
14156,63024.0
14161,2681.0
14162,2577.0
14165,8347.0
14168,25349.0
14169,9450.0
14175,9920.0
14177,77344.0
14178,3607.0
14183,84136.0
14184,2719.0
14197,18157.0
14200,64270.0
14201,
14202,124969.0
14204,27147.0
14206,1735.0
14217,30487.0
14218,
14223,43010.0
14226,14791.0
14230,13620.0
14231,50005.0
14234,
14236,40684.0
14243,3906.0
14250,40499.0
14251,7092.0
14253,30719.0
14257,
14264,28400.0
14270,277140.0
14271,55181.0
14273,7997.0
14276,8624.0
14279,
14284,69781.0
14285,146199.0
14288,50814.0
14289,14950.0
14291,49808.0
14293,20249.0
14298,1115.0
14300,12307.0
14303,27346.0
14304,12729.0
14305,24958.0
14312,5146.0
14314,
14315,16264.0
14321,10795.0
14322,8631.0
14328,21457.0
14330,84913.0
14333,
14335,
14339,60724.0
14342,30316.0
14344,49708.0
14349,5325.0
14351,10174.0
14360,30403.0
14361,545852.0
14364,1216.0
14366,9360.0
14374,11301.0
14376,6763.0
14377,2328.0
14379,7269.0
14382,8320.0
14386,8112.0
14388,3904.0
14397,1489.0
14399,26138.0
14400,996.0
14402,104.0
14407,1022.0
14419,1021.0
14420,2980.0
14422,674.0
14423,37775.0
14426,1664.0
14428,172.0
14429,8329.0
14437,731.0
14442,14855.0
14443,143.0
14444,1266.0
14447,133.0
14450,290.0
14452,3735.0
14455,1431.0
14456,197.0
14460,82.0
14463,
14464,1655.0
14465,2922.0
14467,45877.0
14470,133.0
14471,56.0
14472,1031.0
14475,21678.0
14481,107.0
14482,9182.0
14483,38.0
14485,1257.0
14488,1648.0
14492,34122.0
14493,105.0
14495,68.0
14496,1297.0
14500,2047.0
14503,250.0
14505,7875.0
14512,436.0
14521,97618.0
14524,13753.0
14530,1042.0
14531,2797.0
14534,14835.0
14537,1413.0
14538,11009.0
14546,938.0
14549,254.0
14552,651.0
14554,2196.0
14558,3245.0
14563,1910.0
14564,93.0
14565,928.0
14587,1392.0
14590,3660.0
14602,12280.0
14609,1770.0
14613,6885.0
14614,477.0
14616,289.0
14620,87521.0
14624,48366.0
14626,234.0
14627,8029.0
14628,2815.0
14638,216.0
14648,1686.0
14651,67947.0
14652,2848.0
14656,193.0
14663,
14664,9051.0
14668,1047.0
14672,5716.0
14674,798.0
14679,1130.0
14682,541.0
14687,6475.0
14689,5363.0
14690,2842.0
14698,446.0
14703,314.0
14711,253.0
14712,449.0
11479,
14344,
14720,1775.0
14722,1763.0
14723,822.0
14725,2868.0
14726,97856.0
14728,6056.0
14729,2605.0
14730,509.0
14731,1078.0
14732,4174.0
14733,1816.0
14734,466.0
14735,1720.0
14741,9523.0
14742,18620.0
14744,1042.0
14745,869.0
14746,2127.0
14748,686.0
14751,2071.0
14752,4452.0
14753,306.0
14754,844.0
14758,1668.0
14759,1891.0
14760,2547.0
14761,27687.0
14762,724.0
14765,946.0
14766,3394.0
14767,12166.0
14768,1355.0
14772,7378.0
14773,5409.0
14776,533.0
14777,284.0
14778,15465.0
14779,5786.0
14783,6669.0
14784,15541.0
14789,1193.0
14794,2084.0
14795,969.0
14796,364.0
14797,1176.0
14801,47376.0
14802,1348.0
14807,1361.0
14808,420.0
14812,1047.0
14814,2072.0
14819,2390.0
14821,7867.0
14826,3103.0
14828,1327.0
14829,8366.0
14830,1486.0
14831,6323.0
14834,1119.0
14835,474.0
14836,2230.0
14837,261310.0
14838,340.0
14839,211.0
14844,2201.0
14847,1870.0
14848,2231.0
14849,1213.0
14851,2229.0
14852,10545.0
14853,550.0
14854,4804.0
14855,851.0
14856,2270.0
14857,6314.0
14858,726.0
14861,3747.0
14862,634.0
14863,1015.0
14865,351.0
14866,532.0
14867,4081.0
14868,1002.0
14869,549.0
14871,2835.0
14872,6592.0
14873,1112.0
14879,1848.0
14882,1101.0
14884,833.0
14885,1770.0
14886,624.0
14891,461.0
14892,520.0
14893,3969.0
14896,5081.0
14897,1961.0
14902,1978.0
14903,350.0
14904,750.0
14905,2127.0
14906,1942.0
14908,2093.0
14909,4678.0
14910,838.0
14911,16168.0
14912,329.0
14913,2013.0
14920,242.0
14924,801.0
14927,709.0
14928,2559.0
14929,11183.0
14931,19204.0
14933,2813.0
14936,618.0
14941,1575.0
14946,3936.0
14947,4719.0
14950,294.0
14951,377.0
14952,1089.0
14953,3087.0
14955,15303.0
14956,1663.0
14959,1052.0
14961,10875.0
14962,2206.0
14965,
14966,1890.0
14969,1725.0
14970,12563.0
14972,872.0
14973,6236.0
14978,1083.0
14985,587.0
14992,6587.0
14993,9818.0
14994,3084.0
15000,676.0
15001,1058.0
15002,4135.0
15003,376.0
15004,244.0
15006,29200.0
15009,4664.0
15011,13392.0
15014,345.0
15015,621.0
15016,352.0
15017,745.0
15019,5353.0
15020,2420.0
15021,8189.0
15023,382.0
15024,4373.0
15031,2171.0
15033,351.0
15034,15863.0
15035,2833.0
15037,795.0
15039,697.0
15040,484.0
15041,3375.0
15042,490.0
15044,2322.0
15047,2598.0
15048,374.0
15050,1740.0
15051,11230.0
15053,42860.0
15054,520.0
15057,11896.0
15058,784.0
15059,229.0
15061,200.0
15063,
15069,8031.0
15070,13261.0
15072,399.0
15075,26964.0
15078,14700.0
15080,15665.0
15084,5454.0
15085,3949.0
15086,2709.0
15089,2543.0
15091,9989.0
15096,1580.0
15099,2197.0
15101,1777.0
15102,3154.0
15104,2363.0
15107,1292.0
15111,9409.0
15112,4239.0
15114,280.0
15115,661.0
15117,1031.0
15119,555.0
15122,2424.0
15124,27472.0
15125,628.0
15130,11910.0
15134,53891.0
15136,7743.0
15137,422.0
15140,714.0
15148,3900.0
15149,951.0
15151,5886.0
15152,441.0
15155,458.0
15156,1811.0
15158,3291.0
15160,2674.0
15161,3501.0
15163,8563.0
15164,6461.0
15167,6713.0
15168,7281.0
15170,502.0
15176,8053.0
15177,602.0
15180,6420.0
15181,3335.0
15182,4655.0
15185,30014.0
15188,359.0
15190,
15191,1368.0
15194,1815.0
15200,1211.0
15203,23893.0
15207,582.0
15211,906.0
15212,11163.0
15217,2521.0
15222,3002.0
15223,10352.0
15224,3529.0
15225,5864.0
15228,263.0
15229,6483.0
15231,468.0
15232,4391.0
15233,2701.0
15234,4392.0
15236,2139.0
15241,27253.0
15243,320.0
15244,4946.0
15245,1143.0
15246,2347.0
15248,1409.0
15251,21165.0
15253,291.0
15254,33275.0
15257,3470.0
15258,19427.0
15259,838.0
15262,566.0
15263,1523.0
15266,305.0
15270,5911.0
15271,8514.0
15272,18929.0
15273,1709.0
15275,4704.0
15276,354.0
15279,919.0
15280,1813.0
15281,596.0
15286,17008.0
15287,10936.0
15289,12930.0
15293,2958.0
15294,832.0
15295,1711.0
15296,5196.0
15298,6065.0
15302,309.0
15304,1624.0
15305,1500.0
15307,1840.0
15308,
15309,415.0
15310,1452.0
15312,958.0
15313,997.0
15314,312.0
15315,18799.0
15318,3449.0
15319,2731.0
15320,8364.0
15324,3814.0
15325,6726.0
15326,1711.0
15329,1282.0
15331,583.0
15333,583.0
15334,2199.0
15336,10877.0
15337,2986.0
15339,
15340,474.0
15347,1041.0
15349,1133.0
15352,596.0
15355,9145.0
15356,997.0
15357,1028.0
15358,28866.0
15362,1847.0
15363,5132.0
15364,9712.0
15365,6818.0
15366,640.0
15367,77062.0
15368,6944.0
15371,8175133.0
15372,3327.0
15373,50193.0
15374,512.0
15385,1232.0
15397,7401.0
15401,31568.0
15403,1340.0
15406,7190.0
15407,1657.0
15409,1377.0
15410,6765.0
15412,1813.0
15413,79.0
15415,591.0
15416,11128.0
15422,4671.0
15423,14452.0
15424,11393.0
15426,13901.0
15430,3246.0
15432,1400.0
15433,732.0
15434,25060.0
15435,18142.0
15436,1010.0
15437,1068.0
15438,602.0
15439,3896.0
15441,1450.0
15444,1809.0
15445,737.0
15447,3536.0
15449,479.0
15450,450.0
15452,11798.0
15455,2347.0
15458,23583.0
15459,6910.0
15461,5159.0
15462,3673.0
15465,1989.0
15466,1252.0
15467,1379.0
15469,2382.0
15470,2510.0
15478,1355.0
15483,19989.0
15485,7019.0
15489,508.0
15490,3103.0
15492,1290.0
15493,28967.0
15497,1194.0
15498,7750.0
15500,8828.0
15501,672.0
15502,1014.0
15505,9428.0
15507,32736.0
15511,2365.0
15515,967.0
15519,3268.0
15520,532.0
15522,1961.0
15525,508.0
15526,9392.0
15527,332.0
15529,2657.0
15531,450.0
15532,1264.0
15533,918.0
15534,323.0
15541,210565.0
15543,24023.0
15546,33725.0
15551,2770.0
15556,623.0
15557,2209.0
15559,677.0
15561,15720.0
15563,1450.0
15564,313.0
15565,2169.0
15566,5815.0
15567,946.0
15574,771.0
15575,5406.0
15576,26586.0
15577,3971.0
15579,827.0
15581,17166.0
15582,592.0
15583,66135.0
15585,922.0
15587,1386.0
15592,2001.0
15593,4995.0
15597,558.0
15601,1367.0
15602,730.0
15603,3071.0
15607,531.0
15608,1439.0
15610,3900.0
15611,2656.0
15612,782.0
15613,588.0
15614,2450.0
15616,3661.0
15617,3039.0
15620,213.0
15621,1819.0
15622,900.0
15625,3109.0
15628,620.0
15632,3518.0
15642,324.0
15643,759.0
15644,3601.0
15646,31347.0
15647,4296.0
15649,1119.0
15653,1738.0
15659,10723.0
15661,897.0
15663,145170.0
15664,539.0
15667,863.0
15676,1118.0
15677,58144.0
15681,50129.0
15682,1797.0
15684,1373.0
15685,873.0
15686,3667.0
15687,232.0
15689,623.0
15690,1128.0
15692,1197.0
15693,612.0
15697,62235.0
15699,1819.0
15701,466.0
15702,37511.0
15703,537.0
15704,1172.0
15707,2696.0
15708,
15712,2789.0
15713,972.0
15717,6978.0
15720,3088.0
15722,543.0
15725,5522.0
15727,3473.0
15728,6731.0
15731,5899.0
15733,1990.0
15734,5171.0
15735,1583.0
15736,10254.0
15737,1859.0
15738,4444.0
15739,1865.0
15740,5399.0
15742,1815.0
15744,580.0
15745,4679.0
15749,15146.0
15753,3224.0
15756,1721.0
15757,10165.0
15771,826.0
15773,2614.0
15774,56853.0
15775,3772.0
15776,964.0
15779,7287.0
15782,1264.0
15784,916.0
15787,1701.0
15789,8907.0
15791,847.0
15796,1246.0
15799,434.0
15801,195976.0
15803,2689.0
15805,6350.0
15807,5039.0
15808,951.0
15809,15903.0
15810,776.0
15812,1781.0
15813,4350.0
15814,631.0
15815,37476.0
15817,556.0
15820,25012.0
15821,83393.0
15824,299.0
15826,1495.0
15827,895.0
15828,520.0
15829,196.0
15832,4932.0
15833,1974.0
15834,569.0
15835,464.0
15838,1028.0
15840,249.0
15841,1263.0
15844,4039.0
15846,1688.0
15848,10076.0
15853,3311.0
15856,
15857,328.0
15858,1577.0
15860,1296.0
15862,1700.0
15863,769.0
15864,7848.0
15865,1750.0
15866,1241.0
15870,4647.0
15871,143.0
15872,691.0
15874,17122.0
15875,1222.0
15876,386.0
15878,7609.0
15879,454.0
15881,1229.0
15884,1119.0
15885,
