id,Geography,stateAbbr,stateFullName
13245,"Kevin, Montana",MT, Montana
13251,"Laurel, Montana",MT, Montana
13252,"Lavina, Montana",MT, Montana
13253,"Libby, Montana",MT, Montana
13254,"Lima, Montana",MT, Montana
13257,"Livingston, Montana",MT, Montana
13259,"Lodge Grass, Montana",MT, Montana
13265,"Malta, Montana",MT, Montana
13266,"Manhattan, Montana",MT, Montana
13272,"Medicine Lake, Montana",MT, Montana
13273,"Melstone, Montana",MT, Montana
13274,"Miles, Montana",MT, Montana
13275,"Missoula, Montana",MT, Montana
13277,"Moore, Montana",MT, Montana
13280,"Nashua, Montana",MT, Montana
13281,"Neihart, Montana",MT, Montana
13286,"Opheim, Montana",MT, Montana
13287,"Outlook, Montana",MT, Montana
13292,"Philipsburg, Montana",MT, Montana
13294,"Pinesdale, Montana",MT, Montana
13296,"Plains, Montana",MT, Montana
13297,"Plentywood, Montana",MT, Montana
13298,"Plevna, Montana",MT, Montana
13299,"Polson, Montana",MT, Montana
13301,"Poplar, Montana",MT, Montana
13307,"Red Lodge, Montana",MT, Montana
13310,"Rexford, Montana",MT, Montana
13311,"Richey, Montana",MT, Montana
13314,"Ronan, Montana",MT, Montana
13317,"Roundup, Montana",MT, Montana
13320,"Ryegate, Montana",MT, Montana
13321,"Saco, Montana",MT, Montana
13325,"Scobey, Montana",MT, Montana
13329,"Shelby, Montana",MT, Montana
13331,"Sheridan, Montana",MT, Montana
13332,"Sidney, Montana",MT, Montana
13339,"Stanford, Montana",MT, Montana
13341,"Stevensville, Montana",MT, Montana
13345,"Sunburst, Montana",MT, Montana
13348,"Superior, Montana",MT, Montana
13352,"Terry, Montana",MT, Montana
13353,"Thompson Falls, Montana",MT, Montana
13354,"Three Forks, Montana",MT, Montana
13356,"send, Montana",MT, Montana
13359,"Troy, Montana",MT, Montana
13362,"Twin Bridges, Montana",MT, Montana
13364,"Valier, Montana",MT, Montana
13367,"Virginia, Montana",MT, Montana
13370,"Westby, Montana",MT, Montana
13372,"West Yellowstone, Montana",MT, Montana
13373,"Whitefish, Montana",MT, Montana
13374,"Whitehall, Montana",MT, Montana
13376,"White Sulphur Springs, Montana",MT, Montana
13378,"Wibaux, Montana",MT, Montana
13381,"Winifred, Montana",MT, Montana
13382,"Winnett, Montana",MT, Montana
13385,"Wolf Point, Montana",MT, Montana
13391,"Abie, Nebraska",NE, Nebraska
13392,"Adams, Nebraska",NE, Nebraska
13393,"Ainsworth, Nebraska",NE, Nebraska
13394,"Albion, Nebraska",NE, Nebraska
13395,"Alda, Nebraska",NE, Nebraska
13396,"Alexandria, Nebraska",NE, Nebraska
13397,"Allen, Nebraska",NE, Nebraska
13398,"Alliance, Nebraska",NE, Nebraska
13399,"Alma, Nebraska",NE, Nebraska
13400,"Alvo, Nebraska",NE, Nebraska
13402,"Amherst, Nebraska",NE, Nebraska
13404,"Anselmo, Nebraska",NE, Nebraska
13405,"Ansley, Nebraska",NE, Nebraska
13406,"Arapahoe, Nebraska",NE, Nebraska
13407,"Arcadia, Nebraska",NE, Nebraska
13409,"Arlington, Nebraska",NE, Nebraska
13410,"Arnold, Nebraska",NE, Nebraska
13411,"Arthur, Nebraska",NE, Nebraska
13412,"Ashland, Nebraska",NE, Nebraska
13413,"Ashton, Nebraska",NE, Nebraska
13415,"Atkinson, Nebraska",NE, Nebraska
13416,"Atlanta, Nebraska",NE, Nebraska
13417,"Auburn, Nebraska",NE, Nebraska
13418,"Aurora, Nebraska",NE, Nebraska
13419,"Avoca, Nebraska",NE, Nebraska
13420,"Axtell, Nebraska",NE, Nebraska
13421,"Ayr, Nebraska",NE, Nebraska
13422,"Bancroft, Nebraska",NE, Nebraska
13424,"Barneston, Nebraska",NE, Nebraska
13425,"Bartlett, Nebraska",NE, Nebraska
13426,"Bartley, Nebraska",NE, Nebraska
13427,"Bassett, Nebraska",NE, Nebraska
13428,"Battle Creek, Nebraska",NE, Nebraska
13429,"Bayard, Nebraska",NE, Nebraska
13431,"Beatrice, Nebraska",NE, Nebraska
13432,"Beaver, Nebraska",NE, Nebraska
13433,"Beaver Crossing, Nebraska",NE, Nebraska
13434,"Bee, Nebraska",NE, Nebraska
13435,"Beemer, Nebraska",NE, Nebraska
13436,"Belden, Nebraska",NE, Nebraska
13437,"Belgrade, Nebraska",NE, Nebraska
13438,"Bellevue, Nebraska",NE, Nebraska
13439,"Bellwood, Nebraska",NE, Nebraska
13441,"Belvidere, Nebraska",NE, Nebraska
13442,"Benedict, Nebraska",NE, Nebraska
13443,"Benkelman, Nebraska",NE, Nebraska
13444,"Bennet, Nebraska",NE, Nebraska
13445,"Bennington, Nebraska",NE, Nebraska
13447,"Bertrand, Nebraska",NE, Nebraska
13448,"Berwyn, Nebraska",NE, Nebraska
13449,"Big Springs, Nebraska",NE, Nebraska
13450,"Bladen, Nebraska",NE, Nebraska
13451,"Blair, Nebraska",NE, Nebraska
13452,"Bloomfield, Nebraska",NE, Nebraska
13453,"Bloomington, Nebraska",NE, Nebraska
13454,"Blue Hill, Nebraska",NE, Nebraska
13455,"Blue Springs, Nebraska",NE, Nebraska
13457,"Boys, Nebraska",NE, Nebraska
13458,"Bradshaw, Nebraska",NE, Nebraska
13459,"Brady, Nebraska",NE, Nebraska
13460,"Brainard, Nebraska",NE, Nebraska
13461,"Brewster, Nebraska",NE, Nebraska
13462,"Bridgeport, Nebraska",NE, Nebraska
13463,"Bristow, Nebraska",NE, Nebraska
13464,"Broadwater, Nebraska",NE, Nebraska
13465,"Brock, Nebraska",NE, Nebraska
13466,"Broken Bow, Nebraska",NE, Nebraska
13468,"Brownville, Nebraska",NE, Nebraska
13469,"Brule, Nebraska",NE, Nebraska
13470,"Bruning, Nebraska",NE, Nebraska
13471,"Bruno, Nebraska",NE, Nebraska
13472,"Brunswick, Nebraska",NE, Nebraska
13473,"Burchard, Nebraska",NE, Nebraska
13474,"Burr, Nebraska",NE, Nebraska
13476,"Burwell, Nebraska",NE, Nebraska
13477,"Bushnell, Nebraska",NE, Nebraska
13478,"Butte, Nebraska",NE, Nebraska
13479,"Byron, Nebraska",NE, Nebraska
13480,"Cairo, Nebraska",NE, Nebraska
13481,"Callaway, Nebraska",NE, Nebraska
13482,"Cambridge, Nebraska",NE, Nebraska
13483,"Campbell, Nebraska",NE, Nebraska
13484,"Carleton, Nebraska",NE, Nebraska
13485,"Carroll, Nebraska",NE, Nebraska
13486,"Cedar Bluffs, Nebraska",NE, Nebraska
13487,"Cedar Creek, Nebraska",NE, Nebraska
13488,"Cedar Rapids, Nebraska",NE, Nebraska
13489,"Center, Nebraska",NE, Nebraska
13490,"Central, Nebraska",NE, Nebraska
13491,"Ceresco, Nebraska",NE, Nebraska
13492,"Chadron, Nebraska",NE, Nebraska
13494,"Chambers, Nebraska",NE, Nebraska
13496,"Chapman, Nebraska",NE, Nebraska
13497,"Chappell, Nebraska",NE, Nebraska
13498,"Chester, Nebraska",NE, Nebraska
13499,"Clarks, Nebraska",NE, Nebraska
13500,"Clarkson, Nebraska",NE, Nebraska
13501,"Clatonia, Nebraska",NE, Nebraska
13502,"Clay Center, Nebraska",NE, Nebraska
13503,"Clearwater, Nebraska",NE, Nebraska
13505,"Cody, Nebraska",NE, Nebraska
13506,"Coleridge, Nebraska",NE, Nebraska
13507,"Colon, Nebraska",NE, Nebraska
13508,"Columbus, Nebraska",NE, Nebraska
13509,"Comstock, Nebraska",NE, Nebraska
13510,"Concord, Nebraska",NE, Nebraska
13511,"Cook, Nebraska",NE, Nebraska
13512,"Cordova, Nebraska",NE, Nebraska
13514,"Cortland, Nebraska",NE, Nebraska
13517,"Cozad, Nebraska",NE, Nebraska
13518,"Crab Orchard, Nebraska",NE, Nebraska
13519,"Craig, Nebraska",NE, Nebraska
13520,"Crawford, Nebraska",NE, Nebraska
13521,"Creighton, Nebraska",NE, Nebraska
13522,"Creston, Nebraska",NE, Nebraska
13523,"Crete, Nebraska",NE, Nebraska
13524,"Crofton, Nebraska",NE, Nebraska
13525,"Crookston, Nebraska",NE, Nebraska
13526,"Culbertson, Nebraska",NE, Nebraska
13527,"Curtis, Nebraska",NE, Nebraska
13529,"Dakota, Nebraska",NE, Nebraska
13530,"Dalton, Nebraska",NE, Nebraska
13531,"Danbury, Nebraska",NE, Nebraska
13532,"Dannebrog, Nebraska",NE, Nebraska
13533,"Davenport, Nebraska",NE, Nebraska
13534,"Davey, Nebraska",NE, Nebraska
13535,"David, Nebraska",NE, Nebraska
13536,"Dawson, Nebraska",NE, Nebraska
13537,"Daykin, Nebraska",NE, Nebraska
13538,"Decatur, Nebraska",NE, Nebraska
13539,"Denton, Nebraska",NE, Nebraska
13540,"Deshler, Nebraska",NE, Nebraska
13541,"Deweese, Nebraska",NE, Nebraska
13542,"De Witt, Nebraska",NE, Nebraska
13543,"Diller, Nebraska",NE, Nebraska
13544,"Dix, Nebraska",NE, Nebraska
13545,"Dixon, Nebraska",NE, Nebraska
13546,"Dodge, Nebraska",NE, Nebraska
13547,"Doniphan, Nebraska",NE, Nebraska
13548,"Dorchester, Nebraska",NE, Nebraska
13549,"Douglas, Nebraska",NE, Nebraska
13550,"Du Bois, Nebraska",NE, Nebraska
13551,"Dunbar, Nebraska",NE, Nebraska
13552,"Duncan, Nebraska",NE, Nebraska
13553,"Dunning, Nebraska",NE, Nebraska
13554,"Dwight, Nebraska",NE, Nebraska
13555,"Eagle, Nebraska",NE, Nebraska
13556,"Eddyville, Nebraska",NE, Nebraska
13557,"Edgar, Nebraska",NE, Nebraska
13558,"Edison, Nebraska",NE, Nebraska
13559,"Elba, Nebraska",NE, Nebraska
13560,"Elgin, Nebraska",NE, Nebraska
13561,"Elk Creek, Nebraska",NE, Nebraska
13562,"Elm Creek, Nebraska",NE, Nebraska
13563,"Elmwood, Nebraska",NE, Nebraska
13564,"Elsie, Nebraska",NE, Nebraska
13565,"Elwood, Nebraska",NE, Nebraska
13566,"Elyria, Nebraska",NE, Nebraska
13567,"Emerson, Nebraska",NE, Nebraska
13568,"Emmet, Nebraska",NE, Nebraska
13570,"Endicott, Nebraska",NE, Nebraska
13571,"Ericson, Nebraska",NE, Nebraska
13572,"Eustis, Nebraska",NE, Nebraska
13573,"Ewing, Nebraska",NE, Nebraska
13574,"Exeter, Nebraska",NE, Nebraska
13575,"Fairbury, Nebraska",NE, Nebraska
13576,"Fairfield, Nebraska",NE, Nebraska
13577,"Fairmont, Nebraska",NE, Nebraska
13578,"Falls, Nebraska",NE, Nebraska
13579,"Farnam, Nebraska",NE, Nebraska
13580,"Farwell, Nebraska",NE, Nebraska
13581,"Filley, Nebraska",NE, Nebraska
13582,"Firth, Nebraska",NE, Nebraska
13584,"Fordyce, Nebraska",NE, Nebraska
13585,"Fort Calhoun, Nebraska",NE, Nebraska
13586,"Foster, Nebraska",NE, Nebraska
13587,"Franklin, Nebraska",NE, Nebraska
13588,"Fremont, Nebraska",NE, Nebraska
13589,"Friend, Nebraska",NE, Nebraska
13590,"Fullerton, Nebraska",NE, Nebraska
13591,"Funk, Nebraska",NE, Nebraska
13593,"Garland, Nebraska",NE, Nebraska
13595,"Geneva, Nebraska",NE, Nebraska
13596,"Genoa, Nebraska",NE, Nebraska
13597,"Gering, Nebraska",NE, Nebraska
13598,"Gibbon, Nebraska",NE, Nebraska
13599,"Gilead, Nebraska",NE, Nebraska
13600,"Giltner, Nebraska",NE, Nebraska
13601,"Glenvil, Nebraska",NE, Nebraska
13602,"Goehner, Nebraska",NE, Nebraska
13603,"Gordon, Nebraska",NE, Nebraska
13604,"Gothenburg, Nebraska",NE, Nebraska
13605,"Grafton, Nebraska",NE, Nebraska
13606,"Grand Island, Nebraska",NE, Nebraska
13607,"Grant, Nebraska",NE, Nebraska
13608,"Greenwood, Nebraska",NE, Nebraska
13609,"Gresham, Nebraska",NE, Nebraska
13610,"Gretna, Nebraska",NE, Nebraska
13612,"Guide Rock, Nebraska",NE, Nebraska
13613,"Gurley, Nebraska",NE, Nebraska
13614,"Hadar, Nebraska",NE, Nebraska
13615,"Haigler, Nebraska",NE, Nebraska
13616,"Hallam, Nebraska",NE, Nebraska
13617,"Halsey, Nebraska",NE, Nebraska
13618,"Hamlet, Nebraska",NE, Nebraska
13619,"Hampton, Nebraska",NE, Nebraska
13621,"Hardy, Nebraska",NE, Nebraska
13623,"Harrison, Nebraska",NE, Nebraska
13624,"Hartington, Nebraska",NE, Nebraska
13625,"Harvard, Nebraska",NE, Nebraska
13626,"Hastings, Nebraska",NE, Nebraska
13627,"Hayes Center, Nebraska",NE, Nebraska
13628,"Hay Springs, Nebraska",NE, Nebraska
13629,"Hazard, Nebraska",NE, Nebraska
13630,"Heartwell, Nebraska",NE, Nebraska
13631,"Hebron, Nebraska",NE, Nebraska
13632,"Hemingford, Nebraska",NE, Nebraska
13633,"Henderson, Nebraska",NE, Nebraska
13634,"Hendley, Nebraska",NE, Nebraska
13635,"Henry, Nebraska",NE, Nebraska
13636,"Herman, Nebraska",NE, Nebraska
13637,"Hershey, Nebraska",NE, Nebraska
13638,"Hickman, Nebraska",NE, Nebraska
13639,"Hildreth, Nebraska",NE, Nebraska
13640,"Holbrook, Nebraska",NE, Nebraska
13641,"Holdrege, Nebraska",NE, Nebraska
13643,"Holstein, Nebraska",NE, Nebraska
13644,"Homer, Nebraska",NE, Nebraska
13645,"Hooper, Nebraska",NE, Nebraska
13646,"Hordville, Nebraska",NE, Nebraska
13647,"Hoskins, Nebraska",NE, Nebraska
13648,"Howells, Nebraska",NE, Nebraska
13649,"Hubbard, Nebraska",NE, Nebraska
13650,"Hubbell, Nebraska",NE, Nebraska
13651,"Humboldt, Nebraska",NE, Nebraska
13652,"Humphrey, Nebraska",NE, Nebraska
13654,"Hyannis, Nebraska",NE, Nebraska
13655,"Imperial, Nebraska",NE, Nebraska
13657,"Indianola, Nebraska",NE, Nebraska
13660,"Inman, Nebraska",NE, Nebraska
13661,"Ithaca, Nebraska",NE, Nebraska
13662,"Jackson, Nebraska",NE, Nebraska
13663,"Jansen, Nebraska",NE, Nebraska
13664,"Johnson, Nebraska",NE, Nebraska
13666,"Juniata, Nebraska",NE, Nebraska
13667,"Kearney, Nebraska",NE, Nebraska
13668,"Kenesaw, Nebraska",NE, Nebraska
13669,"Kennard, Nebraska",NE, Nebraska
13671,"Kilgore, Nebraska",NE, Nebraska
13672,"Kimball, Nebraska",NE, Nebraska
13676,"Laurel, Nebraska",NE, Nebraska
13677,"La Vista, Nebraska",NE, Nebraska
13678,"Lawrence, Nebraska",NE, Nebraska
13679,"Lebanon, Nebraska",NE, Nebraska
13680,"Leigh, Nebraska",NE, Nebraska
13682,"Leshara, Nebraska",NE, Nebraska
13683,"Lewellen, Nebraska",NE, Nebraska
13684,"Lewiston, Nebraska",NE, Nebraska
13685,"Lexington, Nebraska",NE, Nebraska
13686,"Liberty, Nebraska",NE, Nebraska
13687,"Lincoln, Nebraska",NE, Nebraska
13688,"Lindsay, Nebraska",NE, Nebraska
13690,"Linwood, Nebraska",NE, Nebraska
13692,"Litchfield, Nebraska",NE, Nebraska
13693,"Lodgepole, Nebraska",NE, Nebraska
13694,"Long Pine, Nebraska",NE, Nebraska
13695,"Loomis, Nebraska",NE, Nebraska
13698,"Lorton, Nebraska",NE, Nebraska
13699,"Louisville, Nebraska",NE, Nebraska
13700,"Loup, Nebraska",NE, Nebraska
13702,"Lyman, Nebraska",NE, Nebraska
13703,"Lynch, Nebraska",NE, Nebraska
13704,"Lyons, Nebraska",NE, Nebraska
13707,"McGrew, Nebraska",NE, Nebraska
13708,"McLean, Nebraska",NE, Nebraska
13710,"Madison, Nebraska",NE, Nebraska
13711,"Madrid, Nebraska",NE, Nebraska
13712,"Magnet, Nebraska",NE, Nebraska
13713,"Malcolm, Nebraska",NE, Nebraska
13714,"Malmo, Nebraska",NE, Nebraska
13715,"Manley, Nebraska",NE, Nebraska
13716,"Marquette, Nebraska",NE, Nebraska
13719,"Maskell, Nebraska",NE, Nebraska
13720,"Mason, Nebraska",NE, Nebraska
13722,"Maxwell, Nebraska",NE, Nebraska
13723,"Maywood, Nebraska",NE, Nebraska
13724,"Mead, Nebraska",NE, Nebraska
13725,"Meadow Grove, Nebraska",NE, Nebraska
13726,"Melbeta, Nebraska",NE, Nebraska
13727,"Memphis, Nebraska",NE, Nebraska
13728,"Merna, Nebraska",NE, Nebraska
13729,"Merriman, Nebraska",NE, Nebraska
13730,"Milford, Nebraska",NE, Nebraska
13731,"Miller, Nebraska",NE, Nebraska
13732,"Milligan, Nebraska",NE, Nebraska
13733,"Minatare, Nebraska",NE, Nebraska
13734,"Minden, Nebraska",NE, Nebraska
13735,"Mitchell, Nebraska",NE, Nebraska
13737,"Monroe, Nebraska",NE, Nebraska
13738,"Moorefield, Nebraska",NE, Nebraska
13739,"Morrill, Nebraska",NE, Nebraska
13740,"Morse Bluff, Nebraska",NE, Nebraska
13741,"Mullen, Nebraska",NE, Nebraska
13742,"Murdock, Nebraska",NE, Nebraska
13743,"Murray, Nebraska",NE, Nebraska
13744,"Naper, Nebraska",NE, Nebraska
13745,"Naponee, Nebraska",NE, Nebraska
13746,"Nebraska, Nebraska",NE, Nebraska
13747,"Nehawka, Nebraska",NE, Nebraska
13748,"Neligh, Nebraska",NE, Nebraska
13749,"Nelson, Nebraska",NE, Nebraska
13750,"Nemaha, Nebraska",NE, Nebraska
13751,"Nenzel, Nebraska",NE, Nebraska
13752,"Newcastle, Nebraska",NE, Nebraska
13753,"Newman Grove, Nebraska",NE, Nebraska
13754,"Newport, Nebraska",NE, Nebraska
13755,"Nickerson, Nebraska",NE, Nebraska
13756,"Niobrara, Nebraska",NE, Nebraska
13758,"Norfolk, Nebraska",NE, Nebraska
13759,"Norman, Nebraska",NE, Nebraska
13760,"North Bend, Nebraska",NE, Nebraska
13761,"North Loup, Nebraska",NE, Nebraska
13762,"North Platte, Nebraska",NE, Nebraska
13763,"Oak, Nebraska",NE, Nebraska
13764,"Oakdale, Nebraska",NE, Nebraska
13765,"Oakland, Nebraska",NE, Nebraska
13767,"Oconto, Nebraska",NE, Nebraska
13769,"Odell, Nebraska",NE, Nebraska
13771,"Ogallala, Nebraska",NE, Nebraska
13772,"Ohiowa, Nebraska",NE, Nebraska
13773,"Omaha, Nebraska",NE, Nebraska
13775,"Ong, Nebraska",NE, Nebraska
13776,"Orchard, Nebraska",NE, Nebraska
13777,"Ord, Nebraska",NE, Nebraska
13778,"Orleans, Nebraska",NE, Nebraska
13779,"Osceola, Nebraska",NE, Nebraska
13780,"Oshkosh, Nebraska",NE, Nebraska
13781,"Osmond, Nebraska",NE, Nebraska
13782,"Otoe, Nebraska",NE, Nebraska
13784,"Overton, Nebraska",NE, Nebraska
13785,"Oxford, Nebraska",NE, Nebraska
13786,"Page, Nebraska",NE, Nebraska
13787,"Palisade, Nebraska",NE, Nebraska
13788,"Palmer, Nebraska",NE, Nebraska
13789,"Palmyra, Nebraska",NE, Nebraska
13790,"Panama, Nebraska",NE, Nebraska
13791,"Papillion, Nebraska",NE, Nebraska
13793,"Pawnee, Nebraska",NE, Nebraska
13794,"Paxton, Nebraska",NE, Nebraska
13795,"Pender, Nebraska",NE, Nebraska
13796,"Peru, Nebraska",NE, Nebraska
13797,"Petersburg, Nebraska",NE, Nebraska
13798,"Phillips, Nebraska",NE, Nebraska
13799,"Pickrell, Nebraska",NE, Nebraska
13800,"Pierce, Nebraska",NE, Nebraska
13801,"Pilger, Nebraska",NE, Nebraska
13802,"Plainview, Nebraska",NE, Nebraska
13803,"Platte Center, Nebraska",NE, Nebraska
13804,"Plattsmouth, Nebraska",NE, Nebraska
13805,"Pleasant Dale, Nebraska",NE, Nebraska
13806,"Pleasanton, Nebraska",NE, Nebraska
13807,"Plymouth, Nebraska",NE, Nebraska
13808,"Polk, Nebraska",NE, Nebraska
13809,"Ponca, Nebraska",NE, Nebraska
13811,"Potter, Nebraska",NE, Nebraska
13812,"Prague, Nebraska",NE, Nebraska
13814,"Primrose, Nebraska",NE, Nebraska
13817,"Ragan, Nebraska",NE, Nebraska
13819,"Randolph, Nebraska",NE, Nebraska
13820,"Ravenna, Nebraska",NE, Nebraska
13821,"Raymond, Nebraska",NE, Nebraska
13822,"Red Cloud, Nebraska",NE, Nebraska
13823,"Republican, Nebraska",NE, Nebraska
13824,"Reynolds, Nebraska",NE, Nebraska
13827,"Rising, Nebraska",NE, Nebraska
13828,"Riverdale, Nebraska",NE, Nebraska
13829,"Riverton, Nebraska",NE, Nebraska
13830,"Roca, Nebraska",NE, Nebraska
13831,"Rockville, Nebraska",NE, Nebraska
13832,"Rogers, Nebraska",NE, Nebraska
13833,"Rosalie, Nebraska",NE, Nebraska
13835,"Roseland, Nebraska",NE, Nebraska
13836,"Royal, Nebraska",NE, Nebraska
13837,"Rulo, Nebraska",NE, Nebraska
13838,"Rushville, Nebraska",NE, Nebraska
13839,"Ruskin, Nebraska",NE, Nebraska
13840,"Salem, Nebraska",NE, Nebraska
13843,"Sargent, Nebraska",NE, Nebraska
13844,"Saronville, Nebraska",NE, Nebraska
13845,"Schuyler, Nebraska",NE, Nebraska
13846,"Scotia, Nebraska",NE, Nebraska
13847,"Scottsbluff, Nebraska",NE, Nebraska
13848,"Scribner, Nebraska",NE, Nebraska
13850,"Seward, Nebraska",NE, Nebraska
13851,"Shelby, Nebraska",NE, Nebraska
13852,"Shelton, Nebraska",NE, Nebraska
13853,"Shickley, Nebraska",NE, Nebraska
13855,"Shubert, Nebraska",NE, Nebraska
13856,"Sidney, Nebraska",NE, Nebraska
13857,"Silver Creek, Nebraska",NE, Nebraska
13858,"Smithfield, Nebraska",NE, Nebraska
13859,"Snyder, Nebraska",NE, Nebraska
13860,"South Bend, Nebraska",NE, Nebraska
13861,"South Sioux, Nebraska",NE, Nebraska
13862,"Spalding, Nebraska",NE, Nebraska
13863,"Spencer, Nebraska",NE, Nebraska
13864,"Sprague, Nebraska",NE, Nebraska
13865,"Springfield, Nebraska",NE, Nebraska
13866,"Springview, Nebraska",NE, Nebraska
13867,"Stamford, Nebraska",NE, Nebraska
13868,"Stanton, Nebraska",NE, Nebraska
13869,"Staplehurst, Nebraska",NE, Nebraska
13870,"Stapleton, Nebraska",NE, Nebraska
13871,"Steele, Nebraska",NE, Nebraska
13872,"Steinauer, Nebraska",NE, Nebraska
13873,"Stella, Nebraska",NE, Nebraska
13874,"Sterling, Nebraska",NE, Nebraska
13876,"Stockville, Nebraska",NE, Nebraska
13877,"Strang, Nebraska",NE, Nebraska
13878,"Stratton, Nebraska",NE, Nebraska
13879,"Stromsburg, Nebraska",NE, Nebraska
13880,"Stuart, Nebraska",NE, Nebraska
13881,"Sumner, Nebraska",NE, Nebraska
13883,"Superior, Nebraska",NE, Nebraska
13884,"Surprise, Nebraska",NE, Nebraska
13885,"Sutherland, Nebraska",NE, Nebraska
13886,"Sutton, Nebraska",NE, Nebraska
13887,"Swanton, Nebraska",NE, Nebraska
13888,"Syracuse, Nebraska",NE, Nebraska
13889,"Table Rock, Nebraska",NE, Nebraska
13890,"Talmage, Nebraska",NE, Nebraska
13893,"Taylor, Nebraska",NE, Nebraska
13894,"Tecumseh, Nebraska",NE, Nebraska
13895,"Tekamah, Nebraska",NE, Nebraska
13896,"Thayer, Nebraska",NE, Nebraska
13897,"Thedford, Nebraska",NE, Nebraska
13898,"Thurston, Nebraska",NE, Nebraska
13899,"Tilden, Nebraska",NE, Nebraska
13900,"Tobias, Nebraska",NE, Nebraska
13901,"Trenton, Nebraska",NE, Nebraska
13902,"Trumbull, Nebraska",NE, Nebraska
13904,"Uehling, Nebraska",NE, Nebraska
13905,"Ulysses, Nebraska",NE, Nebraska
13906,"Unadilla, Nebraska",NE, Nebraska
13907,"Union, Nebraska",NE, Nebraska
13908,"Upland, Nebraska",NE, Nebraska
13909,"Utica, Nebraska",NE, Nebraska
13910,"Valentine, Nebraska",NE, Nebraska
13911,"Valley, Nebraska",NE, Nebraska
13912,"Valparaiso, Nebraska",NE, Nebraska
13913,"Venango, Nebraska",NE, Nebraska
13916,"Verdigre, Nebraska",NE, Nebraska
13917,"Verdon, Nebraska",NE, Nebraska
13918,"Virginia, Nebraska",NE, Nebraska
13919,"Waco, Nebraska",NE, Nebraska
13920,"Wahoo, Nebraska",NE, Nebraska
13921,"Wakefield, Nebraska",NE, Nebraska
13922,"Wallace, Nebraska",NE, Nebraska
13923,"Walthill, Nebraska",NE, Nebraska
13926,"Washington, Nebraska",NE, Nebraska
13927,"Waterbury, Nebraska",NE, Nebraska
13928,"Waterloo, Nebraska",NE, Nebraska
13929,"Wauneta, Nebraska",NE, Nebraska
13930,"Wausa, Nebraska",NE, Nebraska
13931,"Waverly, Nebraska",NE, Nebraska
13932,"Wayne, Nebraska",NE, Nebraska
13933,"Weeping Water, Nebraska",NE, Nebraska
13934,"Wellfleet, Nebraska",NE, Nebraska
13935,"Western, Nebraska",NE, Nebraska
13937,"Weston, Nebraska",NE, Nebraska
13938,"West Point, Nebraska",NE, Nebraska
13939,"Whitney, Nebraska",NE, Nebraska
13940,"Wilber, Nebraska",NE, Nebraska
13941,"Wilcox, Nebraska",NE, Nebraska
13943,"Wilsonville, Nebraska",NE, Nebraska
13944,"Winnebago, Nebraska",NE, Nebraska
13945,"Winnetoon, Nebraska",NE, Nebraska
13946,"Winside, Nebraska",NE, Nebraska
13947,"Winslow, Nebraska",NE, Nebraska
13948,"Wisner, Nebraska",NE, Nebraska
13949,"Wolbach, Nebraska",NE, Nebraska
13950,"Wood Lake, Nebraska",NE, Nebraska
13951,"Wood River, Nebraska",NE, Nebraska
13952,"Wymore, Nebraska",NE, Nebraska
13953,"Wynot, Nebraska",NE, Nebraska
13954,"York, Nebraska",NE, Nebraska
13955,"Yutan, Nebraska",NE, Nebraska
13962,"Boulder, Nevada",NV, Nevada
13964,"Caliente, Nevada",NV, Nevada
13966,"Carlin, Nevada",NV, Nevada
13967,"Carson, Nevada",NV, Nevada
13973,"Elko, Nevada",NV, Nevada
13974,"Ely, Nevada",NV, Nevada
13977,"Fallon, Nevada",NV, Nevada
13978,"Fernley, Nevada",NV, Nevada
13988,"Henderson, Nevada",NV, Nevada
13998,"Las Vegas, Nevada",NV, Nevada
14000,"Lovelock, Nevada",NV, Nevada
14004,"Mesquite, Nevada",NV, Nevada
14012,"North Las Vegas, Nevada",NV, Nevada
14023,"Reno, Nevada",NV, Nevada
14031,"Sparks, Nevada",NV, Nevada
14048,"Wells, Nevada",NV, Nevada
14049,"West Wendover, Nevada",NV, Nevada
14050,"Winnemucca, Nevada",NV, Nevada
14051,"Yerington, Nevada",NV, Nevada
14060,"Berlin, New Hampshire",NH, New Hampshire
14068,"Claremont, New Hampshire",NH, New Hampshire
14070,"Concord, New Hampshire",NH, New Hampshire
14074,"Dover, New Hampshire",NH, New Hampshire
14080,"Franklin, New Hampshire",NH, New Hampshire
14094,"Keene, New Hampshire",NH, New Hampshire
14095,"Laconia, New Hampshire",NH, New Hampshire
14097,"Lebanon, New Hampshire",NH, New Hampshire
14103,"Manchester, New Hampshire",NH, New Hampshire
14111,"Nashua, New Hampshire",NH, New Hampshire
14126,"Portsmouth, New Hampshire",NH, New Hampshire
14128,"Rochester, New Hampshire",NH, New Hampshire
14131,"Somersworth, New Hampshire",NH, New Hampshire
14146,"Absecon, New Jersey",NJ, New Jersey
14152,"Asbury Park, New Jersey",NJ, New Jersey
14153,"Atlantic, New Jersey",NJ, New Jersey
14156,"Bayonne, New Jersey",NJ, New Jersey
14161,"Belvidere, New Jersey",NJ, New Jersey
14162,"Beverly, New Jersey",NJ, New Jersey
14165,"Boonton, New Jersey",NJ, New Jersey
14168,"Bridgeton, New Jersey",NJ, New Jersey
14169,"Brigantine, New Jersey",NJ, New Jersey
14175,"Burlington, New Jersey",NJ, New Jersey
