,id,Geography,stateAbbr,stateFullName,lat,lng,avgmaxtmp,avgmintmp,avgtmp,precipitation
10165,16304,"Raleigh city, North Carolina",NC, North Carolina,35.77209600000001,-78.6386145,92.0,33.45454545,62.54545455,3.6818181819999998
10166,16305,"Ramseur town, North Carolina",NC, North Carolina,35.7334711,-79.6525267,90.63636364,32.09090909,61.0,3.109090909
10167,16306,"Randleman city, North Carolina",NC, North Carolina,35.8179143,-79.8030873,90.81818182,33.45454545,61.36363636,3.327272727
10168,16310,"Red Oak town, North Carolina",NC, North Carolina,36.038486299999995,-77.9063718,91.0,32.0,61.54545455,2.618181818
10169,16311,"Red Springs town, North Carolina",NC, North Carolina,34.815163299999995,-79.183091,92.36363636,33.36363636,63.27272727,3.163636364
10170,16312,"Reidsville city, North Carolina",NC, North Carolina,36.3548586,-79.66447480000002,89.45454545,29.90909091,60.18181818,3.0363636360000004
10171,16315,"Rhodhiss town, North Carolina",NC, North Carolina,35.7740206,-81.431201,91.90909091,34.09090909,62.81818182,3.3
10172,16316,"Richfield town, North Carolina",NC, North Carolina,35.4701406,-80.2578343,89.90909091,33.36363636,62.36363636,2.9
10173,16317,"Richlands town, North Carolina",NC, North Carolina,34.8993298,-77.5466343,90.81818182,33.09090909,62.81818182,2.9636363639999996
10174,16318,"Rich Square town, North Carolina",NC, North Carolina,36.274044,-77.2844116,91.27272727,35.54545455,62.45454545,2.8
10175,16321,"Roanoke Rapids city, North Carolina",NC, North Carolina,36.4615395,-77.6541464,91.27272727,35.54545455,62.45454545,2.8
10176,16322,"Robbins town, North Carolina",NC, North Carolina,35.43403400000001,-79.5869735,91.81818182,31.72727273,62.36363636,1.072727273
10177,16323,"Robbinsville town, North Carolina",NC, North Carolina,35.322866,-83.807399,88.63636364,31.72727273,61.18181818,3.8181818180000002
10178,16324,"Robersonville town, North Carolina",NC, North Carolina,35.8251589,-77.24912979999998,91.0,32.0,61.54545455,2.618181818
10179,16326,"Rockingham city, North Carolina",NC, North Carolina,34.9393201,-79.7739457,91.45454545,34.0,64.09090909,3.054545455
10180,16327,"Rockwell town, North Carolina",NC, North Carolina,35.5512508,-80.4064485,89.90909091,33.36363636,62.36363636,2.9
10181,16328,"Rocky Mount city, North Carolina",NC, North Carolina,35.93821029999999,-77.790534,91.0,32.0,61.54545455,2.618181818
10182,16331,"Rolesville town, North Carolina",NC, North Carolina,35.92320729999999,-78.45749959999998,92.0,33.45454545,62.54545455,3.6818181819999998
10183,16332,"Ronda town, North Carolina",NC, North Carolina,36.218467,-80.94118590000002,89.90909091,36.27272727,63.09090909,3.272727273
10184,16333,"Roper town, North Carolina",NC, North Carolina,35.8779403,-76.6152183,88.90909091,34.09090909,62.27272727,3.390909091
10185,16334,"Roseboro town, North Carolina",NC, North Carolina,34.9529475,-78.50861809999998,92.81818182,35.81818182,64.54545455,3.4090909089999997
10186,16335,"Rose Hill town, North Carolina",NC, North Carolina,34.8282235,-78.02304170000002,90.81818182,33.09090909,62.81818182,2.9636363639999996
10187,16336,"Rosman town, North Carolina",NC, North Carolina,35.143721,-82.8212432,89.90909091,37.18181818,64.18181818,3.4090909089999997
10188,16338,"Rowland town, North Carolina",NC, North Carolina,34.5365518,-79.2914306,91.0,34.63636364,63.90909091,2.572727273
10189,16339,"Roxboro city, North Carolina",NC, North Carolina,36.3937519,-78.9827881,88.81818182,33.81818182,61.09090909,0.0
10190,16340,"Roxobel town, North Carolina",NC, North Carolina,36.2029338,-77.2452433,91.27272727,35.54545455,62.45454545,2.8
10191,16343,"Rural Hall town, North Carolina",NC, North Carolina,36.2404158,-80.2933838,88.63636364,32.09090909,61.09090909,3.4727272730000003
10192,16344,"Ruth town, North Carolina",NC, North Carolina,35.3820659,-81.94704890000001,89.90909091,36.27272727,63.09090909,3.272727273
10193,16345,"Rutherford College town, North Carolina",NC, North Carolina,35.74846450000001,-81.5225925,90.63636364,32.09090909,61.0,3.109090909
10194,16346,"Rutherfordton town, North Carolina",NC, North Carolina,35.3692877,-81.9567716,89.90909091,36.27272727,63.09090909,3.272727273
10195,16348,"Salemburg town, North Carolina",NC, North Carolina,35.0154469,-78.5030622,92.81818182,35.81818182,64.54545455,3.4090909089999997
10196,16349,"Salisbury city, North Carolina",NC, North Carolina,35.6709727,-80.4742261,88.63636364,32.09090909,61.09090909,3.4727272730000003
10197,16350,"Saluda city, North Carolina",NC, North Carolina,35.2362264,-82.3492839,89.90909091,36.27272727,63.09090909,3.272727273
10198,16354,"Sanford city, North Carolina",NC, North Carolina,35.4798757,-79.18029940000002,91.81818182,31.72727273,62.36363636,1.072727273
10199,16355,"Saratoga town, North Carolina",NC, North Carolina,35.6537698,-77.77553420000002,91.0,32.0,61.54545455,2.618181818
10200,16358,"Scotland Neck town, North Carolina",NC, North Carolina,36.12960020000001,-77.4202475,91.27272727,35.54545455,62.45454545,2.8
10201,16359,"Seaboard town, North Carolina",NC, North Carolina,36.490151899999994,-77.44136340000001,91.27272727,35.54545455,62.45454545,2.8
10202,16361,"Seagrove town, North Carolina",NC, North Carolina,35.54041470000001,-79.77309009999998,91.81818182,31.72727273,62.36363636,1.072727273
10203,16362,"Sedalia town, North Carolina",NC, North Carolina,36.0673577,-79.6205812,90.63636364,32.09090909,61.0,3.109090909
10204,16363,"Selma town, North Carolina",NC, North Carolina,35.5365485,-78.28444350000002,91.0,32.0,61.54545455,2.618181818
10205,16366,"Seven Springs town, North Carolina",NC, North Carolina,35.22738560000001,-77.84692509999998,93.54545455,35.63636364,64.36363636,3.672727273
10206,16367,"Severn town, North Carolina",NC, North Carolina,36.5151521,-77.1896894,89.72727273,32.36363636,61.0,2.290909091
10207,16368,"Shallotte town, North Carolina",NC, North Carolina,33.9732275,-78.38583709999997,88.81818182,37.54545455,65.09090909,3.763636364
10208,16370,"Sharpsburg town, North Carolina",NC, North Carolina,35.8671001,-77.8291468,91.0,32.0,61.54545455,2.618181818
10209,16371,"Shelby city, North Carolina",NC, North Carolina,35.2923513,-81.5356463,91.90909091,34.09090909,62.81818182,3.3
10210,16372,"Siler City town, North Carolina",NC, North Carolina,35.7234734,-79.4622431,90.63636364,32.09090909,61.0,3.109090909
10211,16374,"Simpson village, North Carolina",NC, North Carolina,35.5751619,-77.278573,90.09090909,35.54545455,63.27272727,3.9909090910000002
10212,16375,"Sims town, North Carolina",NC, North Carolina,35.760990299999996,-78.0588786,91.0,32.0,61.54545455,2.618181818
10213,16376,"Smithfield town, North Carolina",NC, North Carolina,35.5084935,-78.3394455,92.0,33.45454545,62.54545455,3.6818181819999998
10214,16378,"Snow Hill town, North Carolina",NC, North Carolina,35.45155039999999,-77.6810859,93.54545455,35.63636364,64.36363636,3.672727273
10215,16379,"Southern Pines town, North Carolina",NC, North Carolina,35.1740471,-79.39225390000001,91.81818182,31.72727273,62.36363636,1.072727273
10216,16384,"Southport city, North Carolina",NC, North Carolina,33.921563,-78.0202677,89.63636364,37.09090909,64.90909091,4.981818182
10217,16386,"Sparta town, North Carolina",NC, North Carolina,36.5054071,-81.1209189,89.36363636,34.81818182,59.90909091,3.672727273
10218,16387,"Speed town, North Carolina",NC, North Carolina,35.9679346,-77.44524720000003,91.0,32.0,61.54545455,2.618181818
10219,16388,"Spencer town, North Carolina",NC, North Carolina,35.6923614,-80.43478,88.63636364,32.09090909,61.09090909,3.4727272730000003
10220,16390,"Spindale town, North Carolina",NC, North Carolina,35.36012120000001,-81.929271,89.90909091,36.27272727,63.09090909,3.272727273
10221,16392,"Spring Hope town, North Carolina",NC, North Carolina,35.94515360000001,-78.1119345,91.0,32.0,61.54545455,2.618181818
10222,16393,"Spring Lake town, North Carolina",NC, North Carolina,35.167939600000004,-78.9728056,91.81818182,34.54545455,63.27272727,3.609090909
10223,16394,"Spruce Pine town, North Carolina",NC, North Carolina,35.915400700000006,-82.06456109999998,90.63636364,32.09090909,61.0,3.109090909
10224,16395,"Staley town, North Carolina",NC, North Carolina,35.7959711,-79.551412,90.63636364,32.09090909,61.0,3.109090909
10225,16397,"Stanfield town, North Carolina",NC, North Carolina,35.2334772,-80.4270094,89.90909091,33.36363636,62.36363636,2.9
10226,16398,"Stanley town, North Carolina",NC, North Carolina,35.3590256,-81.0970214,91.90909091,34.09090909,62.81818182,3.3
10227,16399,"Stantonsburg town, North Carolina",NC, North Carolina,35.6068259,-77.8233139,91.0,32.0,61.54545455,2.618181818
10228,16400,"Star town, North Carolina",NC, North Carolina,35.4020838,-79.7842049,91.45454545,34.0,64.09090909,3.054545455
10229,16401,"Statesville city, North Carolina",NC, North Carolina,35.78263629999999,-80.8872959,90.0,31.81818182,62.54545455,3.445454545
10230,16402,"Stedman town, North Carolina",NC, North Carolina,35.0134999,-78.6939063,92.81818182,35.81818182,64.54545455,3.4090909089999997
10231,16403,"Stem town, North Carolina",NC, North Carolina,36.199867,-78.7222261,88.81818182,33.81818182,61.09090909,0.0
10232,16405,"Stokesdale town, North Carolina",NC, North Carolina,36.2370802,-79.979483,90.81818182,33.45454545,61.36363636,3.327272727
10233,16406,"Stoneville town, North Carolina",NC, North Carolina,36.4665269,-79.90698470000002,90.81818182,33.45454545,61.36363636,3.327272727
10234,16407,"Stonewall town, North Carolina",NC, North Carolina,35.137389299999995,-76.74770809999998,90.09090909,35.54545455,63.27272727,3.9909090910000002
10235,16409,"Stovall town, North Carolina",NC, North Carolina,36.44819860000001,-78.5702786,88.81818182,33.81818182,61.09090909,0.0
10236,16411,"Summerfield town, North Carolina",NC, North Carolina,36.2087468,-79.9047583,90.81818182,33.45454545,61.36363636,3.327272727
10237,16413,"Sunset Beach town, North Carolina",NC, North Carolina,33.880728000000005,-78.5122311,88.81818182,37.54545455,65.09090909,3.763636364
10238,16416,"Swansboro town, North Carolina",NC, North Carolina,34.687662100000004,-77.1191166,82.63636364,35.90909091,62.27272727,1.4
10239,16417,"Swepsonville town, North Carolina",NC, North Carolina,36.02124879999999,-79.36140759999998,90.63636364,32.09090909,61.0,3.109090909
10240,16418,"Sylva town, North Carolina",NC, North Carolina,35.3737111,-83.22598029999997,88.63636364,31.72727273,61.18181818,3.8181818180000002
10241,16419,"Tabor City town, North Carolina",NC, North Carolina,34.1487804,-78.8766916,91.0,34.63636364,63.90909091,2.572727273
10242,16420,"Tarboro town, North Carolina",NC, North Carolina,35.89682360000001,-77.53580490000002,91.0,32.0,61.54545455,2.618181818
10243,16421,"Tar Heel town, North Carolina",NC, North Carolina,34.7332237,-78.79002129999998,91.0,34.63636364,63.90909091,2.572727273
10244,16422,"Taylorsville town, North Carolina",NC, North Carolina,35.92179870000001,-81.17647190000002,91.90909091,34.09090909,62.81818182,3.3
10245,16423,"Teachey town, North Carolina",NC, North Carolina,34.768224100000005,-78.0080407,90.81818182,33.09090909,62.81818182,2.9636363639999996
10246,16424,"Thomasville city, North Carolina",NC, North Carolina,35.8826369,-80.0819879,90.81818182,33.45454545,61.36363636,3.327272727
10247,16426,"Tobaccoville village, North Carolina",NC, North Carolina,36.2381942,-80.3714421,88.63636364,32.09090909,61.09090909,3.4727272730000003
10248,16428,"Trenton town, North Carolina",NC, North Carolina,35.0671046,-77.352737,90.09090909,35.54545455,63.27272727,3.9909090910000002
10249,16430,"Trinity city, North Carolina",NC, North Carolina,35.894581,-79.990873,90.81818182,33.45454545,61.36363636,3.327272727
10250,16431,"Troutman town, North Carolina",NC, North Carolina,35.70069210000001,-80.8881295,90.0,31.81818182,62.54545455,3.445454545
10251,16432,"Troy town, North Carolina",NC, North Carolina,35.3584743,-79.8944901,91.45454545,34.0,64.09090909,3.054545455
10252,16433,"Tryon town, North Carolina",NC, North Carolina,35.20816950000001,-82.23844790000003,89.90909091,36.27272727,63.09090909,3.272727273
10253,16434,"Turkey town, North Carolina",NC, North Carolina,34.9923888,-78.183049,93.54545455,35.63636364,64.36363636,3.672727273
10254,16437,"Valdese town, North Carolina",NC, North Carolina,35.7406864,-81.563149,90.63636364,32.09090909,61.0,3.109090909
10255,16440,"Vanceboro town, North Carolina",NC, North Carolina,35.3084953,-77.1541195,90.09090909,35.54545455,63.27272727,3.9909090910000002
10256,16441,"Vandemere town, North Carolina",NC, North Carolina,35.184056299999995,-76.6635394,90.09090909,35.54545455,63.27272727,3.9909090910000002
10257,16444,"Vass town, North Carolina",NC, North Carolina,35.2562684,-79.28224909999999,91.81818182,31.72727273,62.36363636,1.072727273
10258,16445,"Waco town, North Carolina",NC, North Carolina,35.361521,-81.428698,91.90909091,34.09090909,62.81818182,3.3
10259,16446,"Wade town, North Carolina",NC, North Carolina,35.1629419,-78.7361323,91.09090909,36.45454545,63.72727273,3.927272727
10260,16447,"Wadesboro town, North Carolina",NC, North Carolina,34.9682097,-80.0767266,89.90909091,33.36363636,62.36363636,2.9
10261,16448,"Wagram town, North Carolina",NC, North Carolina,34.887939700000004,-79.3661515,92.36363636,33.36363636,63.27272727,3.163636364
10262,16449,"Wake Forest town, North Carolina",NC, North Carolina,35.9798734,-78.5097228,92.0,33.45454545,62.54545455,3.6818181819999998
10263,16451,"Wallace town, North Carolina",NC, North Carolina,34.735724,-77.9952628,90.81818182,33.09090909,62.81818182,2.9636363639999996
10264,16452,"Wallburg town, North Carolina",NC, North Carolina,36.0101371,-80.1392118,88.63636364,32.09090909,61.09090909,3.4727272730000003
10265,16453,"Walnut Cove town, North Carolina",NC, North Carolina,36.29541500000001,-80.14171209999998,88.63636364,32.09090909,61.09090909,3.4727272730000003
10266,16455,"Walstonburg town, North Carolina",NC, North Carolina,35.59460410000001,-77.6969203,91.0,32.0,61.54545455,2.618181818
10267,16457,"Warrenton town, North Carolina",NC, North Carolina,36.3984804,-78.1552706,88.81818182,33.81818182,61.09090909,0.0
10268,16458,"Warsaw town, North Carolina",NC, North Carolina,34.9993329,-78.091101,93.54545455,35.63636364,64.36363636,3.672727273
10269,16459,"Washington city, North Carolina",NC, North Carolina,35.5465517,-77.05217420000002,90.09090909,35.54545455,63.27272727,3.9909090910000002
10270,16459,"Washington city, North Carolina",NC, North Carolina,35.54655169999999,-77.05217420000001,90.09090909,35.54545455,63.27272727,3.9909090910000002
10271,16461,"Watha town, North Carolina",NC, North Carolina,34.640445299999996,-77.9608196,90.81818182,33.09090909,62.81818182,2.9636363639999996
10272,16463,"Waxhaw town, North Carolina",NC, North Carolina,34.9245935,-80.74340190000002,89.90909091,33.36363636,62.36363636,2.9
10273,16464,"Waynesville town, North Carolina",NC, North Carolina,35.4887145,-82.9887477,89.90909091,36.27272727,63.09090909,3.272727273
10274,16465,"Weaverville town, North Carolina",NC, North Carolina,35.6970547,-82.56068509999999,89.90909091,33.36363636,62.36363636,2.9
10275,16466,"Webster town, North Carolina",NC, North Carolina,35.346211,-83.2193132,89.90909091,37.18181818,64.18181818,3.4090909089999997
10276,16469,"Weldon town, North Carolina",NC, North Carolina,36.427096,-77.59553309999998,91.27272727,35.54545455,62.45454545,2.8
10277,16470,"Wendell town, North Carolina",NC, North Carolina,35.780986999999996,-78.3697213,92.0,33.45454545,62.54545455,3.6818181819999998
10278,16471,"Wentworth town, North Carolina",NC, North Carolina,36.4001371,-79.7744792,90.81818182,33.45454545,61.36363636,3.327272727
10279,16474,"West Jefferson town, North Carolina",NC, North Carolina,36.4037364,-81.4928829,89.36363636,34.81818182,59.90909091,3.672727273
10280,16478,"Whitakers town, North Carolina",NC, North Carolina,36.10543120000001,-77.7127535,91.0,32.0,61.54545455,2.618181818
10281,16482,"Whiteville city, North Carolina",NC, North Carolina,34.3387802,-78.70307209999999,91.0,34.63636364,63.90909091,2.572727273
10282,16483,"Whitsett town, North Carolina",NC, North Carolina,36.0712466,-79.5644686,90.63636364,32.09090909,61.0,3.109090909
10283,16484,"Wilkesboro town, North Carolina",NC, North Carolina,36.145965000000004,-81.1606401,89.36363636,34.81818182,59.90909091,3.672727273
10284,16485,"Williamston town, North Carolina",NC, North Carolina,35.8546039,-77.0555114,91.0,32.0,61.54545455,2.618181818
10285,16486,"Wilmington city, North Carolina",NC, North Carolina,34.2257256,-77.9447102,89.63636364,37.09090909,64.90909091,4.981818182
10286,16487,"Wilson city, North Carolina",NC, North Carolina,35.7212689,-77.91553950000002,91.0,32.0,61.54545455,2.618181818
10287,16488,"Wilson's Mills town, North Carolina",NC, North Carolina,35.5840472,-78.3558342,92.0,33.45454545,62.54545455,3.6818181819999998
10288,16489,"Windsor town, North Carolina",NC, North Carolina,35.9984925,-76.9460641,91.0,32.0,61.54545455,2.618181818
10289,16490,"Winfall town, North Carolina",NC, North Carolina,36.2190463,-76.46383,88.90909091,34.09090909,62.27272727,3.390909091
10290,16491,"Wingate town, North Carolina",NC, North Carolina,34.984317600000004,-80.4492319,89.90909091,33.36363636,62.36363636,2.9
10291,16493,"Winterville town, North Carolina",NC, North Carolina,35.5290511,-77.4010762,90.09090909,35.54545455,63.27272727,3.9909090910000002
10292,16494,"Winton town, North Carolina",NC, North Carolina,36.3957098,-76.9319035,89.72727273,32.36363636,61.0,2.290909091
10293,16496,"Woodland town, North Carolina",NC, North Carolina,36.3315434,-77.2127436,91.27272727,35.54545455,62.45454545,2.8
10294,16499,"Wrightsville Beach town, North Carolina",NC, North Carolina,34.2085036,-77.7963709,89.90909091,37.36363636,65.0,4.927272727
10295,16500,"Yadkinville town, North Carolina",NC, North Carolina,36.1345807,-80.65950790000002,88.63636364,32.09090909,61.09090909,3.4727272730000003
10296,16501,"Yanceyville town, North Carolina",NC, North Carolina,36.404027299999996,-79.3361314,89.45454545,29.90909091,60.18181818,3.0363636360000004
10297,16502,"Youngsville town, North Carolina",NC, North Carolina,36.0248732,-78.4744439,88.81818182,33.81818182,61.09090909,0.0
10298,16503,"Zebulon town, North Carolina",NC, North Carolina,35.82432079999999,-78.3147199,92.0,33.45454545,62.54545455,3.6818181819999998
10299,16504,"Abercrombie city, North Dakota",ND, North Dakota,46.4477384,-96.7303557,80.54545455,10.0,45.27272727,2.1
10300,16505,"Adams city, North Dakota",ND, North Dakota,48.4213852,-98.07898929999999,75.81818182,9.363636364,42.36363636,1.454545455
10301,16506,"Alamo city, North Dakota",ND, North Dakota,48.581694899999995,-103.4699122,84.54545455,5.818181817999999,45.0,1.181818182
10302,16507,"Alexander city, North Dakota",ND, North Dakota,47.8430756,-103.642698,84.54545455,5.818181817999999,45.0,1.181818182
10303,16509,"Almont city, North Dakota",ND, North Dakota,46.7252795,-101.5026443,85.72727273,7.454545455,46.18181818,1.5636363640000002
10304,16510,"Alsen city, North Dakota",ND, North Dakota,48.6305626,-98.70484880000001,75.81818182,9.363636364,42.36363636,1.454545455
10305,16511,"Ambrose city, North Dakota",ND, North Dakota,48.9539222,-103.4826921,84.54545455,5.818181817999999,45.0,1.181818182
10306,16512,"Amenia city, North Dakota",ND, North Dakota,47.0049744,-97.2189763,80.54545455,10.0,45.27272727,2.1
10307,16513,"Amidon city, North Dakota",ND, North Dakota,46.482232700000004,-103.32184659999999,85.36363636,8.636363636,45.18181818,1.354545455
10308,16514,"Anamoose city, North Dakota",ND, North Dakota,47.882500799999995,-100.24124599999999,82.45454545,10.36363636,44.63636364,1.509090909
10309,16515,"Aneta city, North Dakota",ND, North Dakota,47.6794377,-97.98815090000001,77.81818182,8.090909091,43.36363636,1.6
10310,16516,"Antler city, North Dakota",ND, North Dakota,48.9708532,-101.2823803,80.63636364,5.909090909,44.0,1.309090909
10311,16517,"Ardoch city, North Dakota",ND, North Dakota,48.2072096,-97.34229859999999,77.81818182,8.090909091,43.36363636,1.6
10312,16518,"Argusville city, North Dakota",ND, North Dakota,47.0521927,-96.9345275,80.54545455,10.0,45.27272727,2.1
10313,16519,"Arnegard city, North Dakota",ND, North Dakota,47.8077966,-103.44102729999999,84.54545455,5.818181817999999,45.0,1.181818182
10314,16520,"Arthur city, North Dakota",ND, North Dakota,47.1041435,-97.21814309999999,80.54545455,10.0,45.27272727,2.1
10315,16521,"Ashley city, North Dakota",ND, North Dakota,46.0341408,-99.3715033,87.45454545,11.27272727,47.72727273,1.4818181819999998
10316,16523,"Ayr city, North Dakota",ND, North Dakota,47.041089299999996,-97.4906456,80.54545455,10.0,45.27272727,2.1
10317,16524,"Balfour city, North Dakota",ND, North Dakota,47.9516711,-100.5345865,82.45454545,10.36363636,44.63636364,1.509090909
10318,16525,"Balta city, North Dakota",ND, North Dakota,48.1666684,-100.03707790000001,75.81818182,9.363636364,42.36363636,1.454545455
10319,16526,"Bantry city, North Dakota",ND, North Dakota,48.498332399999995,-100.61041,80.63636364,5.909090909,44.0,1.309090909
10320,16527,"Barney city, North Dakota",ND, North Dakota,46.2671819,-97.0006405,83.27272727,11.54545455,46.54545455,2.172727273
10321,16529,"Bathgate city, North Dakota",ND, North Dakota,48.8772124,-97.4761908,77.81818182,8.090909091,43.36363636,1.6
10322,16530,"Beach city, North Dakota",ND, North Dakota,46.9180689,-104.0043728,85.45454545,9.181818182,47.27272727,0.581818182
10323,16532,"Belfield city, North Dakota",ND, North Dakota,46.88529060000001,-103.19962190000001,85.36363636,8.636363636,45.18181818,1.354545455
10324,16533,"Benedict city, North Dakota",ND, North Dakota,47.8302812,-101.0823744,82.27272727,6.0,43.45454545,1.663636364
10325,16535,"Berlin city, North Dakota",ND, North Dakota,46.3785823,-98.4898183,80.81818182,8.545454545,43.54545455,1.618181818
10326,16536,"Berthold city, North Dakota",ND, North Dakota,48.313069,-101.73710770000001,80.63636364,5.909090909,44.0,1.309090909
10327,16537,"Beulah city, North Dakota",ND, North Dakota,47.263340299999996,-101.7779462,82.27272727,6.0,43.45454545,1.663636364
10328,16538,"Binford city, North Dakota",ND, North Dakota,47.5619407,-98.34509770000001,75.81818182,9.363636364,42.36363636,1.454545455
10329,16539,"Bisbee city, North Dakota",ND, North Dakota,48.6258358,-99.3779181,75.81818182,9.363636364,42.36363636,1.454545455
10330,16540,"Bismarck city, North Dakota",ND, North Dakota,46.808326799999996,-100.7837392,85.72727273,7.454545455,46.18181818,1.5636363640000002
10331,16542,"Bottineau city, North Dakota",ND, North Dakota,48.8272301,-100.44569840000001,80.63636364,5.909090909,44.0,1.309090909
10332,16543,"Bowbells city, North Dakota",ND, North Dakota,48.8030833,-102.24600079999999,80.63636364,5.909090909,44.0,1.309090909
10333,16544,"Bowdon city, North Dakota",ND, North Dakota,47.4697217,-99.7078981,75.81818182,9.363636364,42.36363636,1.454545455
10334,16545,"Bowman city, North Dakota",ND, North Dakota,46.1830618,-103.3949061,86.09090909,4.272727273,45.54545455,1.2909090909999998
10335,16546,"Braddock city, North Dakota",ND, North Dakota,46.5644311,-100.09094209999999,85.72727273,7.454545455,46.18181818,1.5636363640000002
10336,16548,"Brinsmade city, North Dakota",ND, North Dakota,48.1824994,-99.3240238,75.81818182,9.363636364,42.36363636,1.454545455
10337,16549,"Brocket city, North Dakota",ND, North Dakota,48.2130558,-98.3570499,75.81818182,9.363636364,42.36363636,1.454545455
10338,16551,"Buchanan city, North Dakota",ND, North Dakota,47.0624924,-98.82899559999998,80.81818182,8.545454545,43.54545455,1.618181818
10339,16553,"Buffalo city, North Dakota",ND, North Dakota,46.919698600000004,-97.54953859999999,80.54545455,10.0,45.27272727,2.1
10340,16554,"Burlington city, North Dakota",ND, North Dakota,48.2752881,-101.4287751,82.45454545,10.36363636,44.63636364,1.509090909
10341,16555,"Butte city, North Dakota",ND, North Dakota,47.8380585,-100.6654187,82.27272727,6.0,43.45454545,1.663636364
10342,16556,"Buxton city, North Dakota",ND, North Dakota,47.601924,-97.09730809999999,78.09090909,7.3636363639999995,43.0,1.754545455
10343,16559,"Calvin city, North Dakota",ND, North Dakota,48.8525068,-98.9354078,75.81818182,9.363636364,42.36363636,1.454545455
10344,16560,"Cando city, North Dakota",ND, North Dakota,48.486668200000004,-99.2098593,75.81818182,9.363636364,42.36363636,1.454545455
10345,16563,"Carpio city, North Dakota",ND, North Dakota,48.4425171,-101.71460640000001,80.63636364,5.909090909,44.0,1.309090909
10346,16564,"Carrington city, North Dakota",ND, North Dakota,47.4497201,-99.1262234,80.81818182,8.545454545,43.54545455,1.618181818
10347,16565,"Carson city, North Dakota",ND, North Dakota,46.4177836,-101.5648653,85.72727273,7.454545455,46.18181818,1.5636363640000002
10348,16566,"Casselton city, North Dakota",ND, North Dakota,46.9005292,-97.21119990000001,80.54545455,10.0,45.27272727,2.1
10349,16567,"Cathay city, North Dakota",ND, North Dakota,47.5533328,-99.4090075,75.81818182,9.363636364,42.36363636,1.454545455
10350,16568,"Cavalier city, North Dakota",ND, North Dakota,48.793881400000004,-97.6223098,77.81818182,8.090909091,43.36363636,1.6
10351,16569,"Cayuga city, North Dakota",ND, North Dakota,46.0741286,-97.38426009999999,83.27272727,11.54545455,46.54545455,2.172727273
10352,16570,"Center city, North Dakota",ND, North Dakota,47.1163849,-101.2995941,85.72727273,7.454545455,46.18181818,1.5636363640000002
10353,16571,"Christine city, North Dakota",ND, North Dakota,46.573573700000004,-96.80174790000001,80.54545455,10.0,45.27272727,2.1
10354,16572,"Churchs Ferry city, North Dakota",ND, North Dakota,48.2691655,-99.1901343,75.81818182,9.363636364,42.36363636,1.454545455
10355,16573,"Cleveland city, North Dakota",ND, North Dakota,46.8916539,-99.1178887,80.81818182,8.545454545,43.54545455,1.618181818
10356,16574,"Clifford city, North Dakota",ND, North Dakota,47.3480408,-97.41064490000001,80.54545455,10.0,45.27272727,2.1
10357,16575,"Cogswell city, North Dakota",ND, North Dakota,46.10691,-97.7820446,83.27272727,11.54545455,46.54545455,2.172727273
10358,16576,"Coleharbor city, North Dakota",ND, North Dakota,47.5441651,-101.2237662,82.27272727,6.0,43.45454545,1.663636364
10359,16577,"Colfax city, North Dakota",ND, North Dakota,46.4694065,-96.8745267,80.54545455,10.0,45.27272727,2.1
10360,16578,"Columbus city, North Dakota",ND, North Dakota,48.904199299999995,-102.78045329999999,84.54545455,5.818181817999999,45.0,1.181818182
10361,16580,"Courtenay city, North Dakota",ND, North Dakota,47.22221629999999,-98.5664877,80.81818182,8.545454545,43.54545455,1.618181818
10362,16581,"Crary city, North Dakota",ND, North Dakota,48.0708347,-98.6384434,75.81818182,9.363636364,42.36363636,1.454545455
10363,16582,"Crosby city, North Dakota",ND, North Dakota,48.9141998,-103.2949095,84.54545455,5.818181817999999,45.0,1.181818182
10364,16583,"Crystal city, North Dakota",ND, North Dakota,48.59693710000001,-97.6695334,77.81818182,8.090909091,43.36363636,1.6
10365,16585,"Davenport city, North Dakota",ND, North Dakota,46.714135799999994,-97.0700892,80.54545455,10.0,45.27272727,2.1
10366,16586,"Dawson city, North Dakota",ND, North Dakota,46.8685954,-99.75149499999999,85.72727273,7.454545455,46.18181818,1.5636363640000002
10367,16587,"Dazey city, North Dakota",ND, North Dakota,47.1905449,-98.2017618,80.81818182,8.545454545,43.54545455,1.618181818
10368,16588,"Deering city, North Dakota",ND, North Dakota,48.3955721,-101.05182009999999,82.45454545,10.36363636,44.63636364,1.509090909
10369,16591,"Des Lacs city, North Dakota",ND, North Dakota,48.257788,-101.5634984,80.63636364,5.909090909,44.0,1.309090909
10370,16592,"Devils Lake city, North Dakota",ND, North Dakota,48.114467105699994,-98.85850164530001,75.81818182,9.363636364,42.36363636,1.454545455
10371,16593,"Dickey city, North Dakota",ND, North Dakota,46.5369203,-98.4678716,80.81818182,8.545454545,43.54545455,1.618181818
10372,16594,"Dickinson city, North Dakota",ND, North Dakota,46.879175599999996,-102.7896242,85.36363636,8.636363636,45.18181818,1.354545455
10373,16595,"Dodge city, North Dakota",ND, North Dakota,47.30612,-102.2043423,82.27272727,6.0,43.45454545,1.663636364
10374,16596,"Donnybrook city, North Dakota",ND, North Dakota,48.50946500000001,-101.8851618,80.63636364,5.909090909,44.0,1.309090909
10375,16597,"Douglas city, North Dakota",ND, North Dakota,47.8572261,-101.5029412,82.27272727,6.0,43.45454545,1.663636364
